date,EEM,GLD,QQQ,SPY,TLT
2015-05-13 00:00:00,33.0255126953125,116.55000305175781,99.43746948242188,174.2535858154297,87.22132110595703
2015-05-14 00:00:00,33.3526496887207,117.18000030517578,100.89215850830078,176.07066345214844,87.45608520507812
2015-05-15 00:00:00,33.60968780517578,117.52999877929688,100.89215850830078,176.26145935058594,89.2096176147461
2015-05-18 00:00:00,33.266963958740234,117.5199966430664,101.33413696289062,176.80908203125,87.71287536621094
2015-05-19 00:00:00,33.32149124145508,115.88999938964844,101.22364044189453,176.75103759765625,86.93519592285156
2015-05-20 00:00:00,33.298118591308594,116.08000183105469,101.2881088256836,176.62657165527344,87.08194732666016
2015-05-21 00:00:00,33.18128967285156,115.69000244140625,101.81290435791016,177.14097595214844,88.29985046386719
2015-05-22 00:00:00,33.29033279418945,115.5999984741211,101.71161651611328,176.71775817871094,88.33656311035156
2015-05-26 00:00:00,32.76068115234375,113.91000366210938,100.54230499267578,174.81784057617188,89.847900390625
2015-05-27 00:00:00,32.76846694946289,113.88999938964844,102.16279602050781,176.4772186279297,90.0533676147461
2015-05-28 00:00:00,32.34006881713867,114.0199966430664,101.9326400756836,176.27806091308594,89.83325958251953
2015-05-29 00:00:00,32.028507232666016,114.0999984741211,101.32490539550781,175.182861328125,90.0313720703125
2015-06-01 00:00:00,31.90389060974121,114.0,101.66558837890625,175.53964233398438,89.0637435913086
2015-06-02 00:00:00,32.028507232666016,114.45999908447266,101.34331512451172,175.36537170410156,87.82112121582031
2015-06-03 00:00:00,31.864940643310547,113.63999938964844,101.64717102050781,175.83001708984375,86.40938568115234
2015-06-04 00:00:00,31.382020950317383,112.83999633789062,100.873779296875,174.34490966796875,87.53438568115234
2015-06-05 00:00:00,31.24181365966797,112.23999786376953,100.63440704345703,174.04617309570312,86.46818542480469
2015-06-08 00:00:00,31.234033584594727,112.56999969482422,99.61236572265625,172.97589111328125,86.3726806640625
2015-06-09 00:00:00,31.047096252441406,112.81999969482422,99.44666290283203,172.95098876953125,85.68882751464844
2015-06-10 00:00:00,31.498855590820312,113.77999877929688,100.809326171875,175.02520751953125,84.93883514404297
2015-06-11 00:00:00,31.343080520629883,113.26000213623047,100.95668029785156,175.58949279785156,86.7255859375
2015-06-12 00:00:00,31.343080520629883,113.2300033569336,100.12796783447266,174.2453155517578,86.7255859375
2015-06-15 00:00:00,30.992568969726562,113.7300033569336,99.63082885742188,173.49859619140625,86.86526489257812
2015-06-16 00:00:00,31.000354766845703,113.31999969482422,100.17405700683594,174.4445037841797,87.54905700683594
2015-06-17 00:00:00,31.187288284301758,113.8499984741211,100.45026397705078,174.72657775878906,86.87259674072266
2015-06-18 00:00:00,31.475496292114258,115.31999969482422,101.91421508789062,176.54359436035156,86.44611358642578
2015-06-19 00:00:00,31.20287322998047,115.12000274658203,101.41031646728516,175.7598876953125,87.55644226074219
2015-06-22 00:00:00,31.65463638305664,113.63999938964844,102.1578369140625,176.66033935546875,85.76974487304688
2015-06-23 00:00:00,31.966201782226562,112.88999938964844,102.2408447265625,176.78538513183594,85.2550277709961
2015-06-24 00:00:00,31.740324020385742,112.58999633789062,101.71487426757812,175.5014190673828,85.99028015136719
2015-06-25 00:00:00,31.631242752075195,112.44000244140625,101.51185607910156,174.96783447265625,85.68882751464844
2015-06-26 00:00:00,31.33306121826172,112.55999755859375,100.83814239501953,174.9344482421875,84.72563934326172
2015-06-29 00:00:00,30.634679794311523,113.06999969482422,98.45726013183594,171.26608276367188,86.96820831298828
2015-06-30 00:00:00,31.089801788330078,112.37000274658203,98.80792236328125,171.62457275390625,86.36527252197266
2015-07-01 00:00:00,31.066259384155273,111.9800033569336,99.59232330322266,173.00021362304688,85.19953155517578
2015-07-02 00:00:00,31.215351104736328,111.76000213623047,99.62003326416016,172.84176635742188,85.47953033447266
2015-07-06 00:00:00,30.344335556030273,112.05999755859375,99.38928985595703,172.34994506835938,87.06381225585938
2015-07-07 00:00:00,29.889211654663086,110.76000213623047,99.63848876953125,173.43373107910156,87.88185119628906
2015-07-08 00:00:00,28.86126136779785,111.08999633789062,97.90353393554688,170.5240478515625,88.64086151123047
2015-07-09 00:00:00,29.41839599609375,111.36000061035156,97.84818267822266,170.83248901367188,86.89434051513672
2015-07-10 00:00:00,30.16385841369629,111.48999786376953,99.34317016601562,172.98353576660156,85.51638793945312
2015-07-13 00:00:00,30.36787986755371,110.98999786376953,101.08733367919922,174.89283752441406,85.25111389160156
2015-07-14 00:00:00,30.42281150817871,110.73999786376953,101.75176239013672,175.65147399902344,85.53112030029297
2015-07-15 00:00:00,30.07754135131836,110.16000366210938,101.86251831054688,175.59315490722656,86.43753051757812
2015-07-16 00:00:00,30.454198837280273,109.76000213623047,103.30213928222656,177.0021209716797,87.034423828125
2015-07-17 00:00:00,30.414955139160156,108.6500015258789,104.82482147216797,177.1522216796875,87.48390197753906
2015-07-20 00:00:00,30.218782424926758,105.69999694824219,105.18470001220703,177.24391174316406,87.115478515625
2015-07-21 00:00:00,30.22662925720215,105.37000274658203,105.12013244628906,176.54359436035156,87.58704376220703
2015-07-22 00:00:00,29.795045852661133,104.80000305175781,103.92965698242188,176.2267608642578,88.13233184814453
2015-07-23 00:00:00,29.504711151123047,104.33000183105469,103.54204559326172,175.234619140625,89.2303466796875
2015-07-24 00:00:00,29.08097267150879,105.3499984741211,102.52696228027344,173.41705322265625,89.45140075683594
2015-07-27 00:00:00,28.531681060791016,104.86000061035156,101.67794799804688,172.40823364257812,89.93034362792969
2015-07-28 00:00:00,28.82201385498047,105.0199966430664,102.55461883544922,174.52597045898438,89.2745132446289
2015-07-29 00:00:00,29.104507446289062,105.16999816894531,102.94222259521484,175.7265625,88.94295501708984
2015-07-30 00:00:00,28.814176559448242,104.2699966430664,103.43132019042969,175.7682647705078,89.62825012207031
2015-07-31 00:00:00,29.1280460357666,104.93000030517578,103.31134033203125,175.5014190673828,90.29144287109375
2015-08-03 00:00:00,28.64154052734375,104.0999984741211,102.98839569091797,174.90945434570312,91.24190521240234
2015-08-04 00:00:00,28.743553161621094,104.30999755859375,102.79457092285156,174.567626953125,90.51815032958984
2015-08-05 00:00:00,28.751394271850586,103.93000030517578,103.58818817138672,175.14288330078125,89.83876037597656
2015-08-06 00:00:00,28.500295639038086,104.38999938964844,101.92710876464844,173.70884704589844,90.63633728027344
2015-08-07 00:00:00,28.484594345092773,104.6500015258789,101.79792022705078,173.37539672851562,91.8253402709961
2015-08-10 00:00:00,28.963272094726562,105.72000122070312,102.960693359375,175.55979919433594,90.68802642822266
2015-08-11 00:00:00,28.327651977539062,106.26000213623047,101.64105224609375,173.97567749023438,92.12812042236328
2015-08-12 00:00:00,27.888229370117188,107.75,101.99169158935547,174.18411254882812,91.62593078613281
2015-08-13 00:00:00,27.841144561767578,106.86000061035156,101.82560729980469,173.9673614501953,91.33052825927734
2015-08-14 00:00:00,27.880380630493164,106.8499984741211,101.98246002197266,174.6010284423828,91.54470825195312
2015-08-17 00:00:00,27.57434844970703,107.12999725341797,102.83150482177734,175.57647705078125,91.9582290649414
2015-08-18 00:00:00,27.276159286499023,107.11000061035156,102.30547332763672,175.0679168701172,91.23454284667969
2015-08-19 00:00:00,26.93874740600586,108.55000305175781,101.63180541992188,173.68389892578125,92.13543701171875
2015-08-20 00:00:00,26.515005111694336,110.44000244140625,98.81716918945312,170.05709838867188,93.06598663330078
2015-08-21 00:00:00,25.69892120361328,111.12999725341797,94.49828338623047,164.93800354003906,93.34664154052734
2015-08-24 00:00:00,24.576797485351562,110.52999877929688,90.8623275756836,157.9929656982422,93.31710815429688
2015-08-25 00:00:00,24.89067268371582,109.16000366210938,90.52086639404297,156.13375854492188,91.81792449951172
2015-08-26 00:00:00,25.714609146118164,107.66999816894531,95.07965087890625,162.12832641601562,90.04552459716797
2015-08-27 00:00:00,26.852426528930664,107.7300033569336,97.48828125,166.1385955810547,90.09720611572266
2015-08-28 00:00:00,26.507156372070312,108.69999694824219,97.46984100341797,166.1468963623047,90.36309051513672
2015-08-31 00:00:00,26.554237365722656,108.81999969482422,96.26090240478516,164.8046112060547,89.66887664794922
2015-09-01 00:00:00,25.52627944946289,109.19999694824219,93.25247192382812,159.88552856445312,90.31501007080078
2015-09-02 00:00:00,25.89509391784668,108.62000274658203,95.88253784179688,162.92039489746094,89.53789520263672
2015-09-03 00:00:00,25.997095108032227,107.83999633789062,95.4118881225586,163.0370330810547,89.97452545166016
2015-09-04 00:00:00,25.220245361328125,107.48999786376953,94.27682495117188,160.56924438476562,90.79608154296875
2015-09-08 00:00:00,26.020639419555664,107.5199966430664,96.93455505371094,164.60455322265625,89.45643615722656
2015-09-09 00:00:00,25.887248992919922,106.12999725341797,95.84564208984375,162.4033966064453,89.8857650756836
2015-09-10 00:00:00,26.15403938293457,106.37999725341797,96.88841247558594,163.28724670410156,89.27886199951172
2015-09-11 00:00:00,26.256046295166016,106.16000366210938,97.4236831665039,164.0292205810547,89.84136199951172
2015-09-14 00:00:00,26.216819763183594,106.22000122070312,97.12836456298828,163.42056274414062,89.98196411132812
2015-09-15 00:00:00,26.467918395996094,105.9000015258789,98.27267456054688,165.46322631835938,88.25751495361328
2015-09-16 00:00:00,27.111373901367188,107.30999755859375,98.82637023925781,166.89724731445312,87.92444610595703
2015-09-17 00:00:00,27.048599243164062,108.41000366210938,98.86329650878906,166.52210998535156,88.99760437011719
2015-09-18 00:00:00,26.5463924407959,109.20999908447266,97.45716857910156,163.80084228515625,90.3667984008789
2015-09-21 00:00:00,26.499309539794922,108.52999877929688,97.76244354248047,164.64730834960938,88.89405822753906
2015-09-22 00:00:00,26.00494956970215,107.79000091552734,96.30081939697266,162.51025390625,90.12996673583984
2015-09-23 00:00:00,25.589054107666016,108.22000122070312,96.37483978271484,162.25048828125,90.12260437011719
2015-09-24 00:00:00,25.47919464111328,110.48999786376953,96.0233154296875,161.66378784179688,90.73685455322266
2015-09-25 00:00:00,25.424272537231445,109.80999755859375,95.20922088623047,161.62193298339844,89.95234680175781
2015-09-28 00:00:00,24.88282585144043,108.41999816894531,92.49874877929688,157.56565856933594,91.49176025390625
2015-09-29 00:00:00,25.00052833557129,107.9800033569336,92.01769256591797,157.65780639648438,91.75080108642578
2015-09-30 00:00:00,25.722461700439453,106.86000061035156,94.13613891601562,160.5994110107422,91.43256378173828
2015-10-01 00:00:00,25.863697052001953,106.7300033569336,94.56168365478516,161.01846313476562,91.82267761230469
2015-10-02 00:00:00,26.554237365722656,108.98999786376953,96.21758270263672,163.4237518310547,92.37891387939453
2015-10-05 00:00:00,27.127071380615234,108.7699966430664,97.59593200683594,166.3318328857422,91.12553405761719
2015-10-06 00:00:00,27.079988479614258,109.86000061035156,97.13338470458984,165.76193237304688,91.51861572265625
2015-10-07 00:00:00,27.801908493041992,109.69999694824219,97.71619415283203,167.11962890625,91.21451568603516
2015-10-08 00:00:00,28.1000919342041,109.13999938964844,98.1047134399414,168.6281280517578,90.45062255859375
2015-10-09 00:00:00,28.202104568481445,110.87000274658203,98.54875946044922,168.72872924804688,90.68795013427734
2015-10-12 00:00:00,27.990234375,111.30999755859375,98.78929138183594,168.8879852294922,91.37767791748047
2015-10-13 00:00:00,27.535110473632812,111.86000061035156,98.15097045898438,167.82363891601562,91.53343200683594
2015-10-14 00:00:00,27.74698257446289,113.80999755859375,97.99372863769531,167.01905822753906,92.33445739746094
2015-10-15 00:00:00,28.421817779541016,113.29000091552734,99.60337829589844,169.58349609375,91.88202667236328
2015-10-16 00:00:00,28.445362091064453,112.48999786376953,100.01966094970703,170.3545684814453,91.91166687011719
2015-10-19 00:00:00,28.155033111572266,112.0199966430664,100.59319305419922,170.4384002685547,91.65953063964844
2015-10-20 00:00:00,28.147178649902344,112.7300033569336,100.07514190673828,170.2205047607422,91.09586334228516
2015-10-21 00:00:00,27.739131927490234,111.7300033569336,99.4646224975586,169.16453552246094,92.00065612792969
2015-10-22 00:00:00,28.311967849731445,111.69000244140625,101.49053955078125,172.02232360839844,92.15638732910156
2015-10-23 00:00:00,28.476757049560547,111.5,104.33052825927734,173.90802001953125,91.37029266357422
2015-10-26 00:00:00,28.217803955078125,111.43000030517578,104.39527130126953,173.48056030273438,91.97840118408203
2015-10-27 00:00:00,27.89607048034668,111.68000030517578,104.60806274414062,173.14532470703125,92.20834350585938
2015-10-28 00:00:00,27.57434844970703,110.77999877929688,105.47760772705078,175.1147918701172,91.83753204345703
2015-10-29 00:00:00,27.315393447875977,109.72000122070312,105.31111145019531,175.01429748535156,90.37644958496094
2015-10-30 00:00:00,27.36248207092285,109.30000305175781,104.83928680419922,174.25991821289062,91.05878448486328
2015-11-02 00:00:00,27.903919219970703,108.58999633789062,106.02339172363281,176.3217010498047,90.64032745361328
2015-11-03 00:00:00,28.272724151611328,106.9800033569336,106.39344024658203,176.8328857421875,89.89705657958984
2015-11-04 00:00:00,28.045169830322266,105.97000122070312,106.4026870727539,176.2965087890625,90.00115203857422
2015-11-05 00:00:00,28.092254638671875,105.63999938964844,106.11592102050781,176.12045288085938,89.76322937011719
2015-11-06 00:00:00,27.699901580810547,104.0999984741211,106.18992614746094,176.02835083007812,88.44769287109375
2015-11-09 00:00:00,27.009363174438477,104.4000015258789,105.06132507324219,174.38568115234375,87.9497299194336
2015-11-10 00:00:00,26.891664505004883,104.18000030517578,104.79303741455078,174.78797912597656,88.20988464355469
2015-11-11 00:00:00,26.94658660888672,103.83000183105469,104.66358184814453,174.10076904296875,88.02407836914062
2015-11-12 00:00:00,26.687633514404297,103.8499984741211,103.6459732055664,171.67034912109375,88.44769287109375
2015-11-13 00:00:00,26.318830490112305,103.55999755859375,101.61078643798828,169.74278259277344,88.95307922363281
2015-11-16 00:00:00,26.828880310058594,103.70999908447266,103.07244110107422,172.32403564453125,88.87138366699219
2015-11-17 00:00:00,26.750410079956055,102.33999633789062,103.13714599609375,172.19830322265625,89.02000427246094
2015-11-18 00:00:00,27.04075050354004,102.43000030517578,105.11683654785156,174.93040466308594,89.20581817626953
2015-11-19 00:00:00,27.28400993347168,103.55999755859375,105.19084167480469,174.77960205078125,89.80043029785156
2015-11-20 00:00:00,27.558650970458984,103.08999633789062,105.90316772460938,175.41651916503906,89.52540588378906
2015-11-23 00:00:00,27.299705505371094,102.26000213623047,105.59789276123047,175.2154083251953,89.80043029785156
2015-11-24 00:00:00,27.440946578979492,102.94000244140625,105.50536346435547,175.45008850097656,89.79300689697266
2015-11-25 00:00:00,27.229080200195312,102.45999908447266,105.59789276123047,175.42489624023438,90.00115203857422
2015-11-27 00:00:00,26.63270378112793,101.25,105.74588775634766,175.6260223388672,89.91192626953125
2015-11-30 00:00:00,26.671939849853516,101.91999816894531,105.47760772705078,174.89691162109375,90.2686996459961
2015-12-01 00:00:00,26.875967025756836,102.27999877929688,106.53221130371094,176.56468200683594,91.48796844482422
2015-12-02 00:00:00,26.554237365722656,100.69000244140625,105.87537384033203,174.76278686523438,91.51776885986328
2015-12-03 00:00:00,26.405149459838867,101.76000213623047,104.08074188232422,172.31565856933594,89.030029296875
2015-12-04 00:00:00,26.58562660217285,104.0199966430664,106.51370239257812,175.6763458251953,89.81208801269531
2015-12-07 00:00:00,26.146190643310547,102.66999816894531,106.03264617919922,174.6119842529297,90.68359375
2015-12-08 00:00:00,25.855857849121094,102.83999633789062,106.04190063476562,173.43869018554688,90.7282485961914
2015-12-09 00:00:00,25.64398765563965,102.63999938964844,104.4322738647461,172.08937072753906,90.63145446777344
2015-12-10 00:00:00,25.471351623535156,102.55000305175781,104.90404510498047,172.53355407714844,90.75060272216797
2015-12-11 00:00:00,24.75726890563965,103.11000061035156,102.4896011352539,169.1896514892578,92.18067932128906
2015-12-14 00:00:00,25.157472610473633,101.79000091552734,103.26667022705078,170.0445098876953,90.98893737792969
2015-12-15 00:00:00,25.541975021362305,101.5199966430664,103.89573669433594,171.82958984375,90.4526596069336
2015-12-16 00:00:00,26.0441837310791,102.75,105.44059753417969,174.34378051757812,90.25904083251953
2015-12-17 00:00:00,25.70676040649414,100.5,103.90498352050781,171.6870880126953,91.2794418334961
2015-12-18 00:00:00,25.62044334411621,102.04000091552734,101.91188049316406,168.62850952148438,91.78592681884766
2015-12-21 00:00:00,25.820472717285156,103.1500015258789,103.04388427734375,170.01953125,91.76361846923828
2015-12-22 00:00:00,26.027677536010742,102.61000061035156,103.72123718261719,171.5623321533203,91.10063934326172
2015-12-23 00:00:00,26.394258499145508,102.30999755859375,104.49140167236328,173.68687438964844,90.41545104980469
2015-12-24 00:00:00,26.298629760742188,103.05000305175781,104.47282409667969,173.400146484375,90.93341064453125
2015-12-28 00:00:00,26.115337371826172,102.2699966430664,104.41719818115234,173.00396728515625,91.20209503173828
2015-12-29 00:00:00,26.13924217224121,102.19999694824219,106.05958557128906,174.85025024414062,89.68696594238281
2015-12-30 00:00:00,25.732810974121094,101.41999816894531,105.10383605957031,173.6109619140625,89.59735107421875
2015-12-31 00:00:00,25.653120040893555,101.45999908447266,103.79549407958984,171.87425231933594,90.00041198730469
2016-01-04 00:00:00,24.951818466186523,102.88999938964844,101.6056137084961,169.47152709960938,90.64982604980469
2016-01-05 00:00:00,25.007604598999023,103.18000030517578,101.42931365966797,169.7582244873047,90.28404235839844
2016-01-06 00:00:00,24.529455184936523,104.66999816894531,100.45500946044922,167.61685180664062,91.50067138671875
2016-01-07 00:00:00,23.772369384765625,106.1500015258789,97.30943298339844,163.59547424316406,91.66493225097656
2016-01-08 00:00:00,23.517353057861328,105.68000030517578,96.51143646240234,161.7997283935547,92.07543182373047
2016-01-11 00:00:00,23.509382247924805,104.73999786376953,96.80836486816406,161.9598846435547,91.06783294677734
2016-01-12 00:00:00,23.55719757080078,104.20999908447266,97.93115997314453,163.26666259765625,92.38142395019531
2016-01-13 00:00:00,23.310148239135742,104.72000122070312,94.55355834960938,159.19468688964844,93.29209899902344
2016-01-14 00:00:00,23.61298179626465,103.0199966430664,96.5671157836914,161.8081512451172,92.41873931884766
2016-01-15 00:00:00,22.680574417114258,104.08000183105469,93.5699691772461,158.334716796875,93.85932922363281
2016-01-19 00:00:00,23.015281677246094,103.9800033569336,93.77410888671875,158.54554748535156,93.56816101074219
2016-01-20 00:00:00,22.513227462768555,105.37000274658203,93.48645782470703,156.51377868652344,94.5534439086914
