Date,Custom Multi-Asset Index,SPY
2012-09-14,100.3661755785032,116.58938713617377
2012-09-17,100.55686319576682,116.19350315883065
2012-09-18,100.37964184778969,116.0984678981996
2012-09-19,100.43034922325351,116.1618170365974
2012-09-20,100.01984745155733,116.16975012019006
2012-09-21,100.0493625536281,116.12118116374792
2012-09-24,100.13595544970981,115.94606797096829
2012-09-25,99.61814036761685,114.71215768936847
2012-09-26,99.78335170347775,114.06735973576514
2012-09-27,100.00373135083795,115.14202299177067
2012-09-28,99.81686211107322,114.60863479949552
2012-10-01,99.78235417601283,114.91121647136133
2012-10-02,100.02420560373322,115.03055161425928
2012-10-03,100.23777547480486,115.50023637508298
2012-10-04,100.05032660787552,116.32818843337927
2012-10-05,99.66156776707007,116.33611381494904
2012-10-08,99.75625083970965,115.93808097321529
2012-10-09,99.24486275528643,114.7917426920511
2012-10-10,99.39986420228522,114.0594420562183
2012-10-11,99.62220752130253,114.1230761694636
2012-10-12,99.4790923673526,113.74894270480564
2012-10-15,99.90048706391619,114.69621450195409
2012-10-16,99.98183623014356,115.85844975839525
2012-10-17,99.73281536638066,116.38390486707773
2012-10-18,99.78330060370712,116.08138481139518
2012-10-19,99.40361250510712,114.14695244047068
2012-10-22,99.02910518380789,114.16286481979346
2012-10-23,98.70905975109228,112.57871274858854
2012-10-24,98.26601583505065,112.26030341965195
2012-10-25,98.10266190856805,112.58669204431865
2012-10-26,98.28107750644168,112.52300401691302
2012-10-31,98.79196307825998,112.52300401691302
2012-11-01,98.71712913024835,113.70114395065404
2012-11-02,97.71278327031119,112.69015331800833
2012-11-05,98.08951843621313,112.92102915662386
2012-11-06,98.65185199388183,113.80468224457279
2012-11-07,98.54085525913258,111.22543651599916
2012-11-08,98.9292652619026,109.88804185464093
2012-11-09,98.96123461640582,109.98355464069213
2012-11-12,98.96974467984846,110.07111893910484
2012-11-13,98.89606175103071,109.6890523908542
2012-11-14,98.49021672558894,108.2083692953619
2012-11-15,98.16366167426176,108.02526910482926
2012-11-16,98.25539616475669,108.55863419103571
2012-11-19,99.12717828604526,110.75579026528999
2012-11-20,98.71559993013975,110.80353510528123
2012-11-21,98.79197826145439,111.01049616277514
2012-11-23,99.61173938652233,112.52300401691302
2012-11-26,99.663763505355,112.28421820077355
2012-11-27,99.4834401455623,111.71107216626015
2012-11-28,99.27826304672527,112.61058371937153
2012-11-29,99.56313374909276,113.13595410580206
2012-11-30,99.25564604241288,113.15987658894657
2012-12-03,99.19107204616542,112.60261982768725
2012-12-04,98.51056589785799,112.44341131220747
2012-12-05,98.47348020221662,112.64240847801707
2012-12-06,98.36660716874837,113.02454434447384
2012-12-07,98.56188243715643,113.36686075250914
2012-12-10,98.63162424880161,113.41458248643166
2012-12-11,98.76606695005562,114.18680270698371
2012-12-12,98.96159807871332,114.24247292854473
2012-12-13,98.182250097716,113.54192003112841
2012-12-14,98.21605635275547,113.12001091838759
2012-12-17,98.6388822388147,114.44944168806153
2012-12-18,98.61652743763119,115.72315602403702
2012-12-19,98.41231234878528,114.8634177172097
2012-12-20,98.04940001003075,115.52412805013579
2012-12-21,97.81622852774731,114.47550533357378
2012-12-24,97.66810828910766,114.12276808854733
2012-12-26,97.8956428675691,113.64175365202965
2012-12-27,97.92902290304087,113.4894076389587
2012-12-28,97.35638572648685,112.26279887507329
2012-12-31,98.38332664152783,114.17090573170677
2013-01-02,99.57465343620053,117.09707367801319
2013-01-03,98.8251217367952,116.8325245952548
2013-01-04,98.67151436668381,117.34561795717393
2013-01-07,98.43431419270749,117.02493653148018
2013-01-08,98.65574490187458,116.68821179207427
2013-01-09,98.67743827216329,116.98487060832572
2013-01-10,99.36342110529017,117.91483596000548
2013-01-11,99.02962215586403,117.90684126022954
2013-01-14,99.32091375358715,117.8266554997603
2013-01-15,99.40942888231558,117.90684126022954
2013-01-16,99.45920706545466,117.89077484044866
2013-01-17,99.95980125597028,118.65241248152853
2013-01-18,100.1967935416773,118.91693845821823
2013-01-22,100.59120567716451,119.5583321176973
2013-01-23,100.58676987001391,119.7507132458311
2013-01-24,100.20415023726163,119.78279217123251
2013-01-25,100.16122618145434,120.45627245813594
2013-01-28,100.03449025717295,120.31197505900127
2013-01-29,100.5017398066727,120.78494088158268
2013-01-30,101.00095664645995,120.31197505900124
2013-01-31,100.70061059447215,120.01529313668107
2013-02-01,101.37231325528975,121.2499197064111
2013-02-04,100.79551368457851,119.88702364721273
2013-02-05,101.18608198970342,121.09762760750048
2013-02-06,101.28190411429205,121.18576955763112
2013-02-07,100.9644074494301,121.02547505692169
2013-02-08,101.59231619183136,121.69887062157316
2013-02-11,101.51613747589737,121.67481720403926
2013-02-12,101.88630422527447,121.87525464813218
2013-02-13,101.90771695210057,121.97946301804372
2013-02-14,101.74954883641163,122.09165838570826
2013-02-15,101.58121561083905,121.94736868859648
2013-02-19,101.97258683592692,122.86136004477022
2013-02-20,100.94460624736486,121.33009006283456
2013-02-21,100.10207514091766,120.59253664738019
2013-02-22,100.76271551215048,121.7710539802436
2013-02-25,99.32759104058182,119.45408523767122
2013-02-26,99.72219046523828,120.2718167115719
2013-02-27,100.17695232928934,121.78706648586413
2013-02-28,99.93016052437355,121.54654001254801
2013-03-01,100.33227534677798,121.94736868859648
2013-03-04,100.58405622923186,122.59680325998892
2013-03-05,101.05208830988055,123.69513483238308
2013-03-06,100.69183388814864,123.86351645714329
2013-03-07,100.33633855476639,124.08797651067852
2013-03-08,100.18740852426072,124.61705927214948
2013-03-11,100.37484188998857,125.09012522102869
2013-03-12,100.41733648506299,124.8094866124207
2013-03-13,100.4634885783901,124.98583983088814
2013-03-14,100.75133935721692,125.65130231194692
2013-03-15,100.94086877217023,125.48540844058518
2013-03-18,100.82468008374173,124.79291956115095
2013-03-19,100.81109652671687,124.50300001494182
2013-03-20,100.77699224668422,125.37264312322564
2013-03-21,100.71316654660174,124.30163062607733
2013-03-22,101.18522442652657,125.30016708768483
2013-03-25,101.01758172962903,124.77684543934717
2013-03-26,101.61771644617399,125.77529717870273
2013-03-27,101.96909150319054,125.77529717870273
2013-03-28,102.01729115952271,126.16181549619274
2013-04-01,102.24009661885918,125.66257807348063
2013-04-02,102.3760632118097,126.28256781130528
2013-04-03,102.21663023775325,125.00220662956234
2013-04-04,103.31572932027788,125.50959279250849
2013-04-05,104.04307853129684,124.94588943807724
2013-04-08,104.2907641199714,125.79141751264393
2013-04-09,104.3301336299024,126.226266023866
2013-04-10,104.49326931489851,127.7724009100093
2013-04-11,104.87856571721228,128.1910751731298
2013-04-12,105.3991753282293,127.87708680534095
2013-04-15,104.16304940998408,124.91365647221768
2013-04-16,104.96621446799594,126.75772100839184
2013-04-17,104.31639473526508,124.90563096435012
2013-04-18,104.13130862239457,124.1244686952048
2013-04-19,104.89464998220777,125.2035452103352
2013-04-22,105.02807331755555,125.75922305689886
2013-04-23,105.4612956812972,127.05567376449143
2013-04-24,105.64838666007506,127.13621381801433
2013-04-25,105.52058948859342,127.65153306455315
2013-04-26,105.66663501764685,127.42607174804021
2013-04-29,106.07490147641184,128.27967924463476
2013-04-30,106.5927708716363,128.58568061467062
2013-05-01,106.36310530908246,127.45832011794558
2013-05-02,106.87926564834456,128.64207482638474
2013-05-03,106.54275950631562,129.94663576409678
2013-05-06,106.72839969086436,130.27671365773526
2013-05-07,106.96707226371616,130.93705429356189
2013-05-08,107.20442048525287,131.5330060178985
2013-05-09,106.77763683706335,131.16253871614353
2013-05-10,106.64240250187133,131.58935401747516
2013-05-13,106.56644298448401,131.69403991280683
2013-05-14,106.67775466615194,133.05489493593524
2013-05-15,107.45941639456373,133.7716451875218
2013-05-16,107.4787526187869,133.14352981553182
2013-05-17,107.57201070941136,134.43200122739424
2013-05-20,107.61020855784325,134.42391410334346
2013-05-21,108.14714381285503,134.61715785804267
2013-05-22,106.4679512671868,133.61862139643517
2013-05-23,105.86785880622809,133.2320722708535
2013-05-24,105.79680050014488,133.1193454636085
2013-05-28,104.81185938515189,133.91659725860345
2013-05-29,104.23644090534448,133.04686942806768
2013-05-30,103.95397575195567,133.53815066111844
2013-05-31,102.87527848574969,131.62154847322017
2013-06-03,103.682248007257,132.34637044481173
2013-06-04,103.16744764314983,131.71015254472513
2013-06-05,102.2447552197853,129.86607260450515
2013-06-06,103.23193804948711,131.04178640103095
2013-06-07,103.75315674367538,132.7086890063326
2013-06-10,103.32352252409495,132.7086890063326
2013-06-11,102.15539169631217,131.33974685915345
2013-06-12,101.44955268969724,130.25259092199516
2013-06-13,103.06308281877565,132.23355121329183
2013-06-14,103.11962981578864,131.4041357706435
2013-06-17,103.56142005100408,132.41876946012349
2013-06-18,104.07638351226458,133.46564381748595
2013-06-19,102.58538802129581,131.62154847322017
2013-06-20,99.20501029928926,128.36021159613472
2013-06-21,99.55223475885265,128.77230833169395
2013-06-24,98.83896574934396,127.14509425042438
2013-06-25,99.73354617421907,128.36752851789498
2013-06-26,100.47365293764285,129.63844701955577
2013-06-27,101.32889940171421,130.39945309475738
2013-06-28,100.80663968046146,129.86514836175647
2013-07-01,101.14411376989317,130.62607741672903
2013-07-02,101.76235452821196,130.50463191955498
2013-07-03,101.86024931804533,130.56133421218533
2013-07-05,101.98504450796379,131.9699725854195
2013-07-08,102.38644722496466,132.72279911229546
2013-07-09,103.33007143645827,133.67801939708238
2013-07-10,103.46396810428729,133.7265883535245
2013-07-11,104.94033878742219,135.54810136663136
2013-07-12,104.87422383100946,135.60471123498684
2013-07-15,105.06160424907618,136.12282631584034
2013-07-16,104.99519685994099,135.61284457117503
2013-07-17,105.18548854454907,135.96097600650398
2013-07-18,105.82329787344426,136.70568460123755
2013-07-19,105.88851775826629,136.94859099963145
2013-07-22,106.03784296049523,137.2157433661319
2013-07-23,105.97771103652047,136.92423720320423
2013-07-24,104.87830739676139,136.42235798663552
2013-07-25,104.9771816493708,136.75422274958805
2013-07-26,104.8287446989238,136.90002204318932
2013-07-29,104.44775562394197,136.47901406712845
2013-07-30,104.2230857684324,136.47901406712845
2013-07-31,103.92389475070831,136.57618278810432
2013-08-01,103.5218929042151,138.154727786634
2013-08-02,103.79062755029078,138.3895162528855
2013-08-05,103.44852116093894,138.18713789902034
2013-08-06,103.2332128079398,137.40185504762056
2013-08-07,103.28764463237347,136.9566781236822
2013-08-08,103.52242460726583,137.4585573402509
2013-08-09,103.78082903861794,137.0618723525256
2013-08-12,103.25847105192396,136.90002204318927
2013-08-13,102.38961331737858,137.3047325387821
2013-08-14,102.13502728677739,136.60044416025664
2013-08-15,100.57597520663191,134.69001899472863
2013-08-16,99.52552478560958,134.24473424246958
2013-08-19,98.58642142129186,133.38663646652114
2013-08-20,99.74651779755264,134.04230967646703
2013-08-21,99.10103446920351,133.2165603967217
2013-08-22,99.93743590819132,134.43090754014153
2013-08-23,100.7588931821755,134.8842023962223
2013-08-26,100.70450293254703,134.38229237156196
2013-08-27,100.42378260886065,132.22090449168087
2013-08-28,100.06651499896122,132.69041980800063
2013-08-29,100.4369129083489,132.9008390737791
2013-08-30,100.00997061888235,132.4799235219931
2013-09-03,99.40108670633533,133.07900226762933
2013-09-04,99.88707674453654,134.17994482578845
2013-09-05,99.11390047295585,134.3499130672672
2013-09-06,99.80673764304743,134.41470248394836
2013-09-09,100.83456761366918,135.70184914787106
2013-09-10,100.82306280118163,136.70568460123752
2013-09-11,101.49675692855182,137.1347797013492
2013-09-12,101.14268100343529,136.77041240173543
2013-09-13,101.44599871132607,137.07812362085625
2013-09-16,101.75255499053542,137.871478192261
2013-09-17,102.16400279636899,138.48666956981558
2013-09-18,104.13202738876875,140.08952215263503
2013-09-19,103.8388478863101,139.85479530256674
2013-09-20,103.21418966230218,138.87697728257507
2013-09-23,103.07187790776085,138.23432049133947
2013-09-24,103.10012596621954,137.9089408316734
2013-09-25,103.1852739848774,137.51034574226756
2013-09-26,103.28791556911796,138.0391050187765
2013-09-27,103.07026025844945,137.40459696777495
2013-09-30,102.47069054876432,136.67244267037734
2013-10-01,103.01145492840334,137.75436123195988
2013-10-02,103.36561943123141,137.62419704485677
2013-10-03,102.39469983722296,136.35515013476203
2013-10-04,102.69190437063361,137.3882378711236
2013-10-07,102.78992578704582,136.20060134314008
2013-10-08,102.13655966720363,134.61435432170492
2013-10-09,101.91907087806813,134.71193895191772
2013-10-10,103.94965207828197,137.6160945167602
2013-10-11,104.33405083092167,138.50272058555066
2013-10-14,104.48017373860405,139.0559568908533
2013-10-15,103.97935116561668,138.04722295091892
2013-10-16,105.38047067295832,139.97519332462568
2013-10-17,105.95816237637747,140.91063481459122
2013-10-18,106.36429030338812,141.86248161334555
2013-10-21,106.07214818198773,141.87052252525888
2013-10-22,106.56232360262625,142.69220513691013
2013-10-23,105.91518136379683,142.00886626068765
2013-10-24,106.0361237491013,142.48069218387909
2013-10-25,106.74029355399988,143.13138988702804
2013-10-28,106.679119849027,143.35921572457295
2013-10-29,106.56623999292152,144.12396498290667
2013-10-30,106.20070841154978,143.40804654979388
2013-10-31,105.5917005320799,143.001302720154
2013-11-01,105.42168886535686,143.34299526433398
2013-11-04,105.45906202091335,143.84733912823248
2013-11-05,104.67495171221411,143.3917952814633
2013-11-06,104.82978787607632,144.1239649829067
2013-11-07,103.7047074500503,142.30171257560093
2013-11-08,103.8981192512693,144.22147259289042
2013-11-11,104.0913918793236,144.2459496216841
2013-11-12,103.63207978385273,143.9530879027251
2013-11-13,104.28397840536687,145.10817568190993
2013-11-14,104.85318655691327,145.83219664311932
2013-11-15,105.08005095647827,146.4667355022125
2013-11-18,104.5047749231735,145.9542274940342
2013-11-19,104.12979614671838,145.63701197864793
2013-11-20,103.6270090564729,145.18143732378712
2013-11-21,104.61261453574728,146.35286879557748
2013-11-22,104.75989025895294,147.08496147679182
2013-11-25,104.52033619584218,146.9385306173123
2013-11-26,104.39450404647017,146.97915108611593
2013-11-27,104.77655931663854,147.33715651480978
2013-11-29,104.41747697326775,147.23955648055122
2013-12-02,104.08420959625619,146.85716644733853
2013-12-03,104.06930680345874,146.2227046084744
2013-12-04,104.2612335204085,146.20643793609796
2013-12-05,104.19041370516986,145.56375033677077
2013-12-06,104.94980974123096,147.19069484723863
2013-12-09,105.08621512234673,147.56488992807982
2013-12-10,104.98008738893164,147.03617686370833
2013-12-11,103.7821106899542,145.3847399204009
2013-12-12,103.15233410475064,144.9048268731587
2013-12-13,103.09928885104429,144.88860641291973
2013-12-16,103.53919945666598,145.79152996217823
2013-12-17,103.42716184920491,145.32783737517502
2013-12-18,104.69484197852364,147.80896703395538
2013-12-19,104.2559729241087,147.63812076186542
2013-12-20,104.94459863847207,148.49697333605866
2013-12-23,105.20088369573273,149.29025088723435
2013-12-24,105.41851823790047,149.6174020121687
2013-12-26,105.67892971083708,150.37805379431668
2013-12-27,105.8488400100724,150.36987424599104
2013-12-30,105.6492216129164,150.34541262124316
2013-12-31,105.57117713188356,151.05692549725396
2014-01-02,105.29624543527846,149.60925327193465
2014-01-03,105.45213454525408,149.5847146269577
2014-01-06,105.45412484770178,149.15127558592732
2014-01-07,105.44203768624463,150.06727717007942
2014-01-08,104.90711664834456,150.10004157551944
2014-01-09,104.7497507045003,150.19814994328982
2014-01-10,105.60154876636845,150.60706574338906
2014-01-13,105.34150275272067,148.60324584810883
2014-01-14,105.39629370257073,150.22267318422092
2014-01-15,105.61722684625875,151.0324022563228
2014-01-16,105.55320092160714,150.8360776924614
2014-01-17,105.78166013807835,150.1981499432898
2014-01-21,105.6116334137526,150.63979934073743
2014-01-22,105.65375882623805,150.73793851659943
2014-01-23,106.10537315615454,149.5029037396554
2014-01-24,105.51006403618335,146.31311095333925
2014-01-27,104.71617237950083,145.59341852900275
2014-01-28,105.08929127705696,146.46037363129253
2014-01-29,105.16503984398912,145.05352212737245
2014-01-30,104.62367042385128,146.59127721259452
2014-01-31,104.47052185061547,145.7324246384013
2014-02-03,103.5576126556617,142.45267222454882
2014-02-04,103.84997806035427,143.45054631218645
2014-02-05,103.41423066925701,143.27058084497634
2014-02-06,103.97328331551203,145.1599332758349
2014-02-07,104.69436248050128,146.95929527106549
2014-02-10,105.18539015700775,147.22923576985772
2014-02-11,105.50419679919867,148.84043734550679
2014-02-12,105.36034560133632,148.91406868448342
2014-02-13,105.87325171081395,149.68290001495703
2014-02-14,106.22571646430062,150.50891116348112
2014-02-18,106.52131142568655,150.68887663069123
2014-02-19,106.11619827169633,149.69103335114525
2014-02-20,106.16236455203168,150.57437835817797
2014-02-21,106.39528546105686,150.40265405547677
2014-02-24,106.58870067845893,151.23686015637236
2014-02-25,107.0094298526869,151.17964953023025
2014-02-26,107.28214861192531,151.18775205832685
2014-02-27,107.56859808151398,151.98115284186906
2014-02-28,108.0117137662594,152.3656224212662
2014-03-03,108.01921045691867,151.29414780274354
2014-03-04,108.50266340908819,153.42061471077108
2014-03-05,108.56754920731733,153.55968243635292
2014-03-06,107.99117435178844,153.91138761031002
2014-03-07,107.39030566374603,153.97682399691521
2014-03-10,107.2336403356013,153.89498230152128
2014-03-11,107.37617394779295,153.13437673151074
2014-03-12,107.74164662364916,153.1753206852764
2014-03-13,107.65413867834428,151.45763094093581
2014-03-14,107.65188420286765,151.03240225632274
2014-03-17,107.78496094578018,152.39823278624806
2014-03-18,108.27835090037155,153.48606650142202
2014-03-19,107.12265465684318,152.6681578809945
2014-03-20,107.32956770306853,153.5596824363529
2014-03-21,107.9074068117583,152.96406960102414
2014-03-24,107.77898236412543,152.33154867193218
2014-03-25,108.14236540063844,153.0544451377974
2014-03-26,107.75824257488935,151.9537028322338
2014-03-27,108.09148210616829,151.63325246722724
2014-03-28,108.28344125388642,152.38087242661908
2014-03-31,108.79419253841729,153.62950897601425
2014-04-01,108.8890715777233,154.64816312145092
2014-04-02,108.83263674259457,155.16570825260942
2014-04-03,108.86694488222446,154.96034151385695
2014-04-04,108.80337602092638,153.12838455769025
2014-04-07,108.73724388784025,151.43611148893783
2014-04-08,109.19665869181469,152.06042206161248
2014-04-09,109.31696521665349,153.69526884758142
2014-04-10,108.54355076986073,150.46675029009637
2014-04-11,108.29131993100103,149.11120966277275
2014-04-14,108.69631690734134,150.28596840845827
2014-04-15,109.60155135948293,151.32108947886692
2014-04-16,110.26465271307258,152.90656629801157
2014-04-17,109.69917575557704,153.12022041341035
2014-04-21,110.0056588606253,153.65409383312857
2014-04-22,110.3769893428613,154.35240544187937
2014-04-23,110.35342991260724,153.9909803150155
2014-04-24,110.65076292076618,154.30315870742155
2014-04-25,110.25870360963796,153.0380244249628
2014-04-28,110.48245054495574,153.52275893854383
2014-04-29,110.62937901469758,154.23744504799174
2014-04-30,111.02458539129216,154.69745606804614
2014-05-01,111.58283186257816,154.7139229930181
2014-05-02,111.74843581463372,154.49208932929366
2014-05-05,111.67131693966417,154.78780079672774
2014-05-06,111.36495386600325,153.44056295009628
2014-05-07,111.8983628751873,154.34425670164532
2014-05-08,111.78456248227026,154.17994174497923
2014-05-09,111.74508629781914,154.40993955298353
2014-05-12,112.07245256242761,155.9132511917722
2014-05-13,112.18879908116539,156.05290427109486
2014-05-14,112.43169232057872,155.31357168834933
2014-05-15,112.38097076747277,153.9498669167459
2014-05-16,112.75006161498587,154.48390978096802
2014-05-19,112.45880048025879,155.05070164658437
2014-05-20,112.18966704632005,154.07311468727985
2014-05-21,112.02900162830059,155.37105958731607
2014-05-22,112.00064334829338,155.74896704319775
2014-05-23,112.68031481107748,156.37332382800986
2014-05-27,113.39967609745456,157.33449007447982
2014-05-28,113.60095789313756,157.2194988725006
2014-05-29,113.67213717439559,158.03281708727644
2014-05-30,113.88980549555595,158.2874151564409
2014-06-02,113.76789086775811,158.4681816340332
2014-06-03,113.26132344962005,158.38601645367723
2014-06-04,113.40318191821952,158.70642060654637
2014-06-05,114.36192068908557,159.74152627290923
2014-06-06,114.38458393629942,160.50548992490658
2014-06-09,113.90796913705252,160.66977407348108
2014-06-10,113.48925849965062,160.68619478631564
2014-06-11,113.32449031060483,160.12758246902496
2014-06-12,113.29684321062048,158.99395252565483
2014-06-13,113.48846898679932,159.4786716351901
2014-06-16,113.42090066937772,159.61008355000388
2014-06-17,113.32373441460237,160.0536738572237
2014-06-18,114.15689385138599,161.22844800695506
2014-06-19,114.02769436204237,161.40915286836412
2014-06-20,114.52374093453872,161.73687394299344
2014-06-23,114.23605098483611,161.6873037235736
2014-06-24,114.42078594683449,160.71330590694305
2014-06-25,114.61483962242993,161.43968368716153
2014-06-26,114.73437429376787,161.3241533435789
2014-06-27,115.04419612586403,161.63776431224537
2014-06-30,115.0274157565282,161.55518322265252
2014-07-01,114.80951588364185,162.63657804667747
2014-07-02,114.30893608425585,162.80164780158833
2014-07-03,113.79233536699833,163.6023192947533
2014-07-07,114.1399576569294,163.03281631707424
2014-07-08,114.69335199397734,161.98452478749715
2014-07-09,115.01664322087424,162.7108409515324
2014-07-10,115.41014567331584,162.06699804876934
2014-07-11,115.7324960448971,162.28990999570055
2014-07-14,114.83835326705754,163.10707922192913
2014-07-15,114.42338886169003,162.8016478015883
2014-07-16,114.88141065661219,163.40426947776103
2014-07-17,115.81766615327065,161.54703448241844
2014-07-18,115.78368655688193,163.19790147603086
2014-07-21,115.89888097587028,162.89247005569004
2014-07-22,115.91752611068182,163.60231929475327
2014-07-23,115.90109038841464,163.9655312909312
2014-07-24,115.17165860925289,163.97380326353175
2014-07-25,115.80380254787922,163.20611183244813
2014-07-28,115.95505369026998,163.27217978493158
2014-07-29,115.79183003208489,162.5705563063314
2014-07-30,115.06070717139383,162.5952952039039
2014-07-31,113.93415555681115,159.38438347078085
2014-08-01,114.02082472468788,158.89732294628234
2014-08-04,114.46023448135855,160.04470870256168
2014-08-05,113.82339612080241,158.49290512755988
2014-08-06,113.84309508869445,158.54238292270486
2014-08-07,114.01204287116182,157.68394625774854
2014-08-08,114.59415104813722,159.5081549788723
2014-08-11,114.94118618771101,159.97044579770673
2014-08-12,114.57802930657934,159.74754925482134
2014-08-13,115.63923689957068,160.82882084647977
2014-08-14,116.10635231340147,161.5882711130545
2014-08-15,116.47998636020196,161.55518322265243
2014-08-18,116.80140782015845,162.9089985968452
2014-08-19,116.96528153887525,163.7591478851552
2014-08-20,117.1825654553414,164.19668440237126
2014-08-21,117.45484092352567,164.67544214617766
2014-08-22,117.29846123919148,164.41951932907344
2014-08-25,117.5567884904882,165.253155480274
2014-08-26,117.53251776081449,165.36052167957678
2014-08-27,117.87622981861492,165.29448453518495
2014-08-28,118.05540530421818,165.20373930131225
2014-08-29,118.40408854991415,165.67419426442652
2014-09-02,117.70868107640328,165.5916593869711
2014-09-03,118.00730694387123,165.50085253691515
2014-09-04,117.32381664779126,165.26150447310357
2014-09-05,117.84135584263157,166.00441079447725
2014-09-08,117.7164110365297,165.57513084581586
2014-09-09,117.19551276203843,164.52685472028458
2014-09-10,116.47995150403526,165.1458971092919
2014-09-11,116.42683824480385,165.3357981860501
2014-09-12,114.60191177244772,164.37002612988266
2014-09-15,114.44420684132695,164.2461930056079
2014-09-16,114.9509545775176,165.48432399575995
2014-09-17,114.89397529841068,165.70722053864534
2014-09-18,114.88485066316163,166.59042690926577
2014-09-19,115.3844895577838,166.44031448283744
2014-09-22,114.83149593016878,165.1549238801372
2014-09-23,114.57158613173746,164.20954678062353
2014-09-24,114.55678247704091,165.49490657523214
2014-09-25,114.22251166006352,162.82458442580088
2014-09-26,114.9815546012966,164.11826240514745
2014-09-29,115.16610958313545,163.81970118923832
2014-09-30,114.65697753976991,163.38851113889638
2014-10-01,114.91210799701477,161.1743181899751
2014-10-02,114.52038004364609,161.19914951182247
2014-10-03,115.34276325147886,162.97384962970963
2014-10-06,115.42176554661134,162.783085926386
2014-10-07,115.04453412672207,160.27034716560144
2014-10-08,116.5573629618525,163.0733597656488
2014-10-09,115.61757244636395,159.83915711525952
2014-10-10,115.59697013240296,158.01464031321953
2014-10-13,115.23503733592551,155.41895076574266
2014-10-14,116.16709919010727,155.65942332489843
2014-10-15,116.0606495180185,154.60629492493672
2014-10-16,115.8435123361404,154.4735582621832
2014-10-17,116.13050928427614,156.2979826399483
2014-10-20,117.23805356252264,157.81565084943284
2014-10-21,118.05597303906576,160.9420867953283
2014-10-22,117.828896058231,159.79767401989048
2014-10-23,118.24004274153852,161.65532492446994
2014-10-24,118.55217477313661,162.8992016237095
2014-10-27,118.86286519004747,162.6753192218922
2014-10-28,119.24311031815151,164.541257503118
2014-10-29,119.04871691165589,164.29245135517846
2014-10-30,119.58716187865126,165.34570298750668
2014-10-31,120.44040003155543,167.236457186534
2014-11-03,120.8129908119205,167.32769534987264
2014-11-04,120.86423652771343,166.74713226730125
2014-11-05,120.97551202117758,167.80035309153786
2014-11-06,120.56749664783845,168.47215433744788
2014-11-07,121.01590332621812,168.6296915139571
2014-11-10,121.1045088917774,169.16045331642152
2014-11-11,121.01404380388101,169.32629327362292
2014-11-12,120.63131308405535,169.14389396717468
2014-11-13,120.99135281126823,169.33459605431506
2014-11-14,120.86651596980018,169.37609455372993
2014-11-17,120.97075136357563,169.48384585417799
2014-11-18,121.48919308247635,170.4624186724144
2014-11-19,120.80338174423363,170.18884281881074
2014-11-20,121.21770981143092,170.487311610445
2014-11-21,121.92923299958123,171.39952379932754
2014-11-24,122.22082736908861,171.88056134191396
2014-11-25,122.6020716389514,171.7561274598526
2014-11-26,123.21327112072231,172.1956665030241
2014-11-28,123.55285960888989,171.83079086989858
2014-12-01,122.92414659897098,170.63665383458283
2014-12-02,123.04593410210083,171.73955270655995
2014-12-03,123.3240383581524,172.403035767732
2014-12-04,123.7291492235936,172.21227206440838
2014-12-05,123.34750412453938,172.49421231488742
2014-12-08,123.83545442386425,171.34146595066585
2014-12-09,124.207985768994,171.22542727357146
2014-12-10,123.80601874721971,168.48045711814
2014-12-11,124.26091948597642,169.33459605431506
2014-12-12,123.79258037785516,166.5979440836216
2014-12-15,122.88816511811306,165.4534542879547
2014-12-16,123.01017822738774,164.12659599393123
2014-12-17,124.38633178536136,167.3442855072111
2014-12-18,124.9638565160692,171.48250539411154
2014-12-19,125.68087107972138,172.21213342799615
2014-12-22,126.63059659429312,173.00428648382766
2014-12-23,125.73229574724711,173.23781181832265
2014-12-24,125.79080977955574,173.25449439993602
2014-12-26,126.23044476962147,173.81316833340995
2014-12-29,126.8323996888884,174.0466628598133
2014-12-30,126.68950120025436,173.112746370383
2014-12-31,125.63859639986453,171.3949025855843
2015-01-02,126.71258964977467,171.3031868968255
2015-01-05,126.84445490399614,168.20948454827848
2015-01-06,127.62740759658695,166.62517843661547
2015-01-07,128.72572495007037,168.70150517552815
2015-01-08,129.08086601650618,171.6950966303494
2015-01-09,129.22756345191834,170.3192380666011
2015-01-12,129.46551399338207,168.9849858305883
2015-01-13,129.27873659087072,168.509724805181
2015-01-14,129.71778652309297,167.49236459959243
2015-01-15,130.1021901236829,165.9580446165862
2015-01-16,130.49364441780597,168.13448224922465
2015-01-20,130.82082730234703,168.49301141547605
2015-01-21,130.506708144906,169.34362282516037
2015-01-22,131.77078909406103,171.86192244648268
2015-01-23,132.0167117957362,170.9195953480396
2015-01-26,132.35642565979356,171.31988488248467
2015-01-27,131.85837710875805,169.0600651498712
2015-01-28,131.72074029606145,166.89199191410813
2015-01-29,131.992255643447,168.43469169803558
2015-01-30,131.31325205836782,166.31661999497507
2015-02-02,131.57372919947613,168.3762795563202
2015-02-03,131.66073197915387,170.81119707766754
2015-02-04,131.38713352842885,170.16074583925158
2015-02-05,131.87371917959476,171.87855881595863
2015-02-06,129.69660828598063,171.40329779055136
2015-02-09,129.12935450719723,170.63616090511695
2015-02-10,129.3828959453929,172.4539307350917
2015-02-11,129.360677647387,172.55398001263424
2015-02-12,130.14733896044928,174.2134424638092
2015-02-13,129.59164917527622,174.93053160440363
2015-02-17,128.9025728602486,175.2056940747258
