date,ticker,close
2015-05-11,DBC,15.336236953735352
2015-05-12,DBC,15.496871948242188
2015-05-13,DBC,15.513779640197754
2015-05-14,DBC,15.606778144836426
2015-05-15,DBC,15.598323822021484
2015-05-18,DBC,15.556052207946777
2015-05-19,DBC,15.226330757141113
2015-05-20,DBC,15.192514419555664
2015-05-21,DBC,15.378511428833008
2015-05-22,DBC,15.20942211151123
2015-05-26,DBC,14.913517951965332
2015-05-27,DBC,14.710614204406738
2015-05-28,DBC,14.786702156066895
2015-05-29,DBC,14.972698211669922
2015-06-01,DBC,14.938881874084473
2015-06-02,DBC,15.116423606872559
2015-06-03,DBC,14.92197322845459
2015-06-04,DBC,14.786702156066895
2015-06-05,DBC,14.854338645935059
2015-06-08,DBC,14.862793922424316
2015-06-09,DBC,15.099515914916992
2015-06-10,DBC,15.158695220947266
2015-06-11,DBC,15.023427963256836
2015-06-12,DBC,14.871247291564941
2015-06-15,DBC,14.80361270904541
2015-06-16,DBC,14.845885276794434
2015-06-17,DBC,14.888157844543457
2015-06-18,DBC,14.888157844543457
2015-06-19,DBC,14.752885818481445
2015-06-22,DBC,14.80361270904541
2015-06-23,DBC,14.981152534484863
2015-06-24,DBC,14.8797025680542
2015-06-25,DBC,14.896610260009766
2015-06-26,DBC,14.964245796203613
2015-06-29,DBC,14.896610260009766
2015-06-30,DBC,15.217877388000488
2015-07-01,DBC,15.031881332397461
2015-07-02,DBC,15.00652027130127
2015-07-06,DBC,14.51616382598877
2015-07-07,DBC,14.431620597839355
2015-07-08,DBC,14.363985061645508
2015-07-09,DBC,14.533073425292969
2015-07-10,DBC,14.600707054138184
2015-07-13,DBC,14.609162330627441
2015-07-14,DBC,14.55843448638916
2015-07-15,DBC,14.389348983764648
2015-07-16,DBC,14.321714401245117
2015-07-17,DBC,14.245622634887695
2015-07-20,DBC,14.017355918884277
2015-07-21,DBC,14.07653522491455
2015-07-22,DBC,13.873631477355957
2015-07-23,DBC,13.755270004272461
2015-07-24,DBC,13.645363807678223
2015-07-27,DBC,13.38327693939209
2015-07-28,DBC,13.493185043334961
2015-07-29,DBC,13.535455703735352
2015-07-30,DBC,13.484729766845703
2015-07-31,DBC,13.29873275756836
2015-08-03,DBC,13.078920364379883
2015-08-04,DBC,13.155008316040039
2015-08-05,DBC,13.10428237915039
2015-08-06,DBC,13.09582805633545
2015-08-07,DBC,13.045103073120117
2015-08-10,DBC,13.324097633361816
2015-08-11,DBC,13.146554946899414
2015-08-12,DBC,13.10428237915039
2015-08-13,DBC,13.045103073120117
2015-08-14,DBC,12.96055793762207
2015-08-17,DBC,12.909831047058105
2015-08-18,DBC,12.84219741821289
2015-08-19,DBC,12.69847297668457
2015-08-20,DBC,12.732290267944336
2015-08-21,DBC,12.5209321975708
2015-08-24,DBC,12.208118438720703
2015-08-25,DBC,12.258845329284668
2015-08-26,DBC,12.182756423950195
2015-08-27,DBC,12.622383117675781
2015-08-28,DBC,12.952104568481445
2015-08-31,DBC,13.26491641998291
2015-09-01,DBC,12.825288772583008
2015-09-02,DBC,12.935195922851562
2015-09-03,DBC,13.019740104675293
2015-09-04,DBC,12.85910701751709
2015-09-08,DBC,12.952104568481445
2015-09-09,DBC,12.783016204833984
2015-09-10,DBC,12.892924308776855
2015-09-11,DBC,12.876015663146973
2015-09-14,DBC,12.715381622314453
2015-09-15,DBC,12.75765323638916
2015-09-16,DBC,12.969013214111328
2015-09-17,DBC,12.884468078613281
2015-09-18,DBC,12.690017700195312
2015-09-21,DBC,12.83374309539795
2015-09-22,DBC,12.75765323638916
2015-09-23,DBC,12.656200408935547
2015-09-24,DBC,12.732290267944336
2015-09-25,DBC,12.808379173278809
2015-09-28,DBC,12.630838394165039
2015-09-29,DBC,12.715381622314453
2015-09-30,DBC,12.808379173278809
2015-10-01,DBC,12.723835945129395
2015-10-02,DBC,12.808379173278809
2015-10-05,DBC,12.977466583251953
2015-10-06,DBC,13.231097221374512
2015-10-07,DBC,13.205735206604004
2015-10-08,DBC,13.26491641998291
2015-10-09,DBC,13.324097633361816
2015-10-12,DBC,13.112736701965332
2015-10-13,DBC,13.028193473815918
2015-10-14,DBC,13.062010765075684
2015-10-15,DBC,13.028193473815918
2015-10-16,DBC,13.03664779663086
2015-10-19,DBC,12.799925804138184
2015-10-20,DBC,12.825288772583008
2015-10-21,DBC,12.715381622314453
2015-10-22,DBC,12.75765323638916
2015-10-23,DBC,12.681563377380371
2015-10-26,DBC,12.647747993469238
2015-10-27,DBC,12.588565826416016
2015-10-28,DBC,12.799925804138184
2015-10-29,DBC,12.723835945129395
2015-10-30,DBC,12.850650787353516
2015-11-02,DBC,12.783016204833984
2015-11-03,DBC,13.011284828186035
2015-11-04,DBC,12.791471481323242
2015-11-05,DBC,12.690017700195312
2015-11-06,DBC,12.61392879486084
2015-11-09,DBC,12.504022598266602
2015-11-10,DBC,12.478658676147461
2015-11-11,DBC,12.351842880249023
2015-11-12,DBC,12.174301147460938
2015-11-13,DBC,12.081303596496582
2015-11-16,DBC,12.140482902526855
2015-11-17,DBC,11.954488754272461
2015-11-18,DBC,12.00521469116211
2015-11-19,DBC,12.00521469116211
2015-11-20,DBC,11.98830509185791
2015-11-23,DBC,12.081303596496582
2015-11-24,DBC,12.275754928588867
2015-11-25,DBC,12.258845329284668
2015-11-27,DBC,12.07284927368164
2015-11-30,DBC,11.996759414672852
2015-12-01,DBC,12.13202953338623
2015-12-02,DBC,11.878398895263672
2015-12-03,DBC,12.01366901397705
2015-12-04,DBC,11.996759414672852
2015-12-07,DBC,11.650130271911621
2015-12-08,DBC,11.590950012207031
2015-12-09,DBC,11.599404335021973
2015-12-10,DBC,11.557132720947266
2015-12-11,DBC,11.438769340515137
2015-12-14,DBC,11.36268138885498
2015-12-15,DBC,11.337318420410156
2015-12-16,DBC,11.286591529846191
2015-12-17,DBC,11.168231010437012
2015-12-18,DBC,11.218955993652344
2015-12-21,DBC,11.168231010437012
2015-12-22,DBC,11.117504119873047
2015-12-23,DBC,11.320409774780273
2015-12-24,DBC,11.320409774780273
2015-12-28,DBC,11.159775733947754
2015-12-29,DBC,11.345771789550781
2015-12-30,DBC,11.235865592956543
2015-12-31,DBC,11.295044898986816
2016-01-04,DBC,11.210502624511719
2016-01-05,DBC,11.10059642791748
2016-01-06,DBC,10.923053741455078
2016-01-07,DBC,10.872326850891113
2016-01-08,DBC,10.821599960327148
2016-01-11,DBC,10.525697708129883
2016-01-12,DBC,10.458064079284668
2016-01-13,DBC,10.398882865905762
2016-01-14,DBC,10.42424488067627
2016-01-15,DBC,10.204431533813477
2016-01-19,DBC,10.119888305664062
2016-01-20,DBC,10.043798446655273
2016-01-21,DBC,10.179067611694336
2016-01-22,DBC,10.48342514038086
2016-01-25,DBC,10.255159378051758
2016-01-26,DBC,10.458064079284668
2016-01-27,DBC,10.584878921508789
2016-01-28,DBC,10.703241348266602
2016-01-29,DBC,10.804691314697266
2016-02-01,DBC,10.601786613464355
2016-02-02,DBC,10.415790557861328
2016-02-03,DBC,10.677876472473145
2016-02-04,DBC,10.660966873168945
2016-02-05,DBC,10.59333324432373
2016-02-08,DBC,10.542607307434082
2016-02-09,DBC,10.272067070007324
2016-02-10,DBC,10.288975715637207
2016-02-11,DBC,10.415790557861328
2016-02-12,DBC,10.567970275878906
2016-02-16,DBC,10.44960880279541
2016-02-17,DBC,10.669422149658203
2016-02-18,DBC,10.61024284362793
2016-02-19,DBC,10.517243385314941
2016-02-22,DBC,10.677876472473145
2016-02-23,DBC,10.53415298461914
2016-02-24,DBC,10.669422149658203
2016-02-25,DBC,10.660966873168945
2016-02-26,DBC,10.644059181213379
2016-02-29,DBC,10.779330253601074
2016-03-01,DBC,10.7877836227417
2016-03-02,DBC,10.846963882446289
2016-03-03,DBC,10.906144142150879
2016-03-04,DBC,11.117504119873047
2016-03-07,DBC,11.320409774780273
2016-03-08,DBC,11.168231010437012
2016-03-09,DBC,11.337318420410156
2016-03-10,DBC,11.320409774780273
2016-03-11,DBC,11.36268138885498
2016-03-14,DBC,11.261228561401367
2016-03-15,DBC,11.168231010437012
2016-03-16,DBC,11.36268138885498
2016-03-17,DBC,11.489497184753418
2016-03-18,DBC,11.48104190826416
2016-03-21,DBC,11.514859199523926
2016-03-22,DBC,11.599404335021973
2016-03-23,DBC,11.354227066040039
2016-03-24,DBC,11.286591529846191
2016-03-28,DBC,11.320409774780273
2016-03-29,DBC,11.295044898986816
2016-03-30,DBC,11.252775192260742
2016-03-31,DBC,11.235865592956543
2016-04-01,DBC,11.041415214538574
2016-04-04,DBC,10.889236450195312
2016-04-05,DBC,10.863873481750488
2016-04-06,DBC,10.982234001159668
2016-04-07,DBC,10.948417663574219
2016-04-08,DBC,11.210502624511719
2016-04-11,DBC,11.295044898986816
2016-04-12,DBC,11.540223121643066
2016-04-13,DBC,11.599404335021973
2016-04-14,DBC,11.5064058303833
2016-04-15,DBC,11.464134216308594
2016-04-18,DBC,11.514859199523926
2016-04-19,DBC,11.76003646850586
2016-04-20,DBC,11.98830509185791
2016-04-21,DBC,11.937579154968262
2016-04-22,DBC,11.886853218078613
2016-04-25,DBC,11.878398895263672
2016-04-26,DBC,12.030576705932617
2016-04-27,DBC,12.140482902526855
2016-04-28,DBC,12.208118438720703
2016-04-29,DBC,12.326480865478516
2016-05-02,DBC,12.157391548156738
2016-05-03,DBC,11.971396446228027
2016-05-04,DBC,11.979850769042969
2016-05-05,DBC,11.861489295959473
2016-05-06,DBC,11.937579154968262
2016-05-09,DBC,11.675493240356445
2016-05-10,DBC,11.96294116973877
2016-05-11,DBC,12.241936683654785
2016-05-12,DBC,12.258845329284668
2016-05-13,DBC,12.241936683654785
2016-05-16,DBC,12.377206802368164
2016-05-17,DBC,12.47020435333252
2016-05-18,DBC,12.377206802368164
2016-05-19,DBC,12.343389511108398
2016-05-20,DBC,12.394116401672363
2016-05-23,DBC,12.326480865478516
2016-05-24,DBC,12.326480865478516
2016-05-25,DBC,12.47020435333252
2016-05-26,DBC,12.461749076843262
2016-05-27,DBC,12.512475967407227
2016-05-31,DBC,12.436387062072754
2016-06-01,DBC,12.563201904296875
2016-06-02,DBC,12.588565826416016
2016-06-03,DBC,12.67310905456543
2016-06-06,DBC,12.825288772583008
2016-06-07,DBC,12.952104568481445
2016-06-08,DBC,13.171917915344238
2016-06-09,DBC,13.146554946899414
2016-06-10,DBC,12.985920906066895
2016-06-13,DBC,12.985920906066895
2016-06-14,DBC,12.90137767791748
2016-06-15,DBC,12.83374309539795
2016-06-16,DBC,12.61392879486084
2016-06-17,DBC,12.909831047058105
2016-06-20,DBC,13.028193473815918
2016-06-21,DBC,12.926739692687988
2016-06-22,DBC,12.850650787353516
2016-06-23,DBC,12.952104568481445
2016-06-24,DBC,12.690017700195312
2016-06-27,DBC,12.664654731750488
2016-06-28,DBC,12.867561340332031
2016-06-29,DBC,13.053556442260742
2016-06-30,DBC,12.977466583251953
2016-07-01,DBC,13.138100624084473
2016-07-05,DBC,12.766108512878418
2016-07-06,DBC,12.816834449768066
2016-07-07,DBC,12.453295707702637
2016-07-08,DBC,12.58011245727539
2016-07-11,DBC,12.52938461303711
2016-07-12,DBC,12.766108512878418
2016-07-13,DBC,12.605473518371582
2016-07-14,DBC,12.656200408935547
2016-07-15,DBC,12.622383117675781
2016-07-18,DBC,12.563201904296875
2016-07-19,DBC,12.487112998962402
2016-07-20,DBC,12.402569770812988
2016-07-21,DBC,12.334935188293457
2016-07-22,DBC,12.309571266174316
2016-07-25,DBC,12.174301147460938
2016-07-26,DBC,12.123575210571289
2016-07-27,DBC,12.00521469116211
2016-07-28,DBC,11.971396446228027
2016-07-29,DBC,12.07284927368164
2016-08-01,DBC,11.861489295959473
2016-08-02,DBC,11.844579696655273
2016-08-03,DBC,12.039031028747559
2016-08-04,DBC,12.08975887298584
2016-08-05,DBC,12.140482902526855
2016-08-08,DBC,12.208118438720703
2016-08-09,DBC,12.174301147460938
2016-08-10,DBC,12.030576705932617
2016-08-11,DBC,12.216573715209961
2016-08-12,DBC,12.309571266174316
2016-08-15,DBC,12.512475967407227
2016-08-16,DBC,12.61392879486084
2016-08-17,DBC,12.664654731750488
2016-08-18,DBC,12.825288772583008
2016-08-19,DBC,12.783016204833984
2016-08-22,DBC,12.664654731750488
2016-08-23,DBC,12.715381622314453
2016-08-24,DBC,12.563201904296875
2016-08-25,DBC,12.61392879486084
2016-08-26,DBC,12.57165813446045
2016-08-29,DBC,12.5209321975708
2016-08-30,DBC,12.402569770812988
2016-08-31,DBC,12.165847778320312
2016-09-01,DBC,12.030576705932617
2016-09-02,DBC,12.165847778320312
2016-09-06,DBC,12.250391960144043
2016-09-07,DBC,12.360297203063965
2016-09-08,DBC,12.58011245727539
2016-09-09,DBC,12.385660171508789
2016-09-12,DBC,12.385660171508789
2016-09-13,DBC,12.225027084350586
2016-09-14,DBC,12.13202953338623
2016-09-15,DBC,12.19120979309082
2016-09-16,DBC,12.208118438720703
2016-09-19,DBC,12.199666023254395
2016-09-20,DBC,12.241936683654785
2016-09-21,DBC,12.394116401672363
2016-09-22,DBC,12.461749076843262
2016-09-23,DBC,12.318026542663574
2016-09-26,DBC,12.402569770812988
2016-09-27,DBC,12.28420639038086
2016-09-28,DBC,12.57165813446045
2016-09-29,DBC,12.647747993469238
2016-09-30,DBC,12.690017700195312
2016-10-03,DBC,12.799925804138184
2016-10-04,DBC,12.766108512878418
2016-10-05,DBC,12.84219741821289
2016-10-06,DBC,12.867561340332031
2016-10-07,DBC,12.83374309539795
2016-10-10,DBC,12.977466583251953
2016-10-11,DBC,12.90137767791748
2016-10-12,DBC,12.808379173278809
2016-10-13,DBC,12.892924308776855
2016-10-14,DBC,12.90137767791748
2016-10-17,DBC,12.918285369873047
2016-10-18,DBC,12.943650245666504
2016-10-19,DBC,13.028193473815918
2016-10-20,DBC,12.909831047058105
2016-10-21,DBC,12.96055793762207
2016-10-24,DBC,12.969013214111328
2016-10-25,DBC,12.909831047058105
2016-10-26,DBC,12.825288772583008
2016-10-27,DBC,12.90137767791748
2016-10-28,DBC,12.816834449768066
2016-10-31,DBC,12.647747993469238
2016-11-01,DBC,12.706927299499512
2016-11-02,DBC,12.554749488830566
2016-11-03,DBC,12.512475967407227
2016-11-04,DBC,12.427932739257812
2016-11-07,DBC,12.478658676147461
2016-11-08,DBC,12.461749076843262
2016-11-09,DBC,12.5209321975708
2016-11-10,DBC,12.419478416442871
2016-11-11,DBC,12.182756423950195
2016-11-14,DBC,12.157391548156738
2016-11-15,DBC,12.427932739257812
2016-11-16,DBC,12.275754928588867
2016-11-17,DBC,12.301115989685059
2016-11-18,DBC,12.402569770812988
2016-11-21,DBC,12.749198913574219
2016-11-22,DBC,12.732290267944336
2016-11-23,DBC,12.783016204833984
2016-11-25,DBC,12.690017700195312
2016-11-28,DBC,12.732290267944336
2016-11-29,DBC,12.478658676147461
2016-11-30,DBC,12.85910701751709
2016-12-01,DBC,13.09582805633545
2016-12-02,DBC,13.188827514648438
2016-12-05,DBC,13.256462097167969
2016-12-06,DBC,13.197281837463379
2016-12-07,DBC,13.09582805633545
2016-12-08,DBC,13.12119197845459
2016-12-09,DBC,13.188827514648438
2016-12-12,DBC,13.273371696472168
2016-12-13,DBC,13.3071870803833
2016-12-14,DBC,13.18037223815918
2016-12-15,DBC,13.16346263885498
2016-12-16,DBC,13.222643852233887
2016-12-19,DBC,13.146554946899414
2016-12-20,DBC,13.205735206604004
2016-12-21,DBC,13.129645347595215
2016-12-22,DBC,13.112736701965332
2016-12-23,DBC,13.138100624084473
2016-12-27,DBC,13.341005325317383
2016-12-28,DBC,13.349458694458008
2016-12-29,DBC,13.366369247436523
2016-12-30,DBC,13.391731262207031
2017-01-03,DBC,13.231097221374512
2017-01-04,DBC,13.332551002502441
2017-01-05,DBC,13.400186538696289
2017-01-06,DBC,13.38327693939209
2017-01-09,DBC,13.18037223815918
2017-01-10,DBC,13.12119197845459
2017-01-11,DBC,13.26491641998291
2017-01-12,DBC,13.459366798400879
2017-01-13,DBC,13.434003829956055
2017-01-17,DBC,13.425548553466797
2017-01-18,DBC,13.3071870803833
2017-01-19,DBC,13.26491641998291
2017-01-20,DBC,13.417095184326172
2017-01-23,DBC,13.417095184326172
2017-01-24,DBC,13.450912475585938
2017-01-25,DBC,13.366369247436523
2017-01-26,DBC,13.425548553466797
2017-01-27,DBC,13.315641403198242
2017-01-30,DBC,13.23955249786377
2017-01-31,DBC,13.315641403198242
2017-02-01,DBC,13.459366798400879
2017-02-02,DBC,13.459366798400879
2017-02-03,DBC,13.450912475585938
2017-02-06,DBC,13.366369247436523
2017-02-07,DBC,13.3071870803833
2017-02-08,DBC,13.357913970947266
2017-02-09,DBC,13.425548553466797
2017-02-10,DBC,13.569272994995117
2017-02-13,DBC,13.417095184326172
2017-02-14,DBC,13.434003829956055
2017-02-15,DBC,13.450912475585938
2017-02-16,DBC,13.366369247436523
2017-02-17,DBC,13.341005325317383
2017-02-21,DBC,13.324097633361816
2017-02-22,DBC,13.256462097167969
2017-02-23,DBC,13.29873275756836
2017-02-24,DBC,13.273371696472168
2017-02-27,DBC,13.23955249786377
2017-02-28,DBC,13.29028034210205
2017-03-01,DBC,13.349458694458008
2017-03-02,DBC,13.138100624084473
2017-03-03,DBC,13.205735206604004
2017-03-06,DBC,13.188827514648438
2017-03-07,DBC,13.129645347595215
2017-03-08,DBC,12.83374309539795
2017-03-09,DBC,12.723835945129395
2017-03-10,DBC,12.605473518371582
2017-03-13,DBC,12.588565826416016
2017-03-14,DBC,12.53783893585205
2017-03-15,DBC,12.647747993469238
2017-03-16,DBC,12.630838394165039
2017-03-17,DBC,12.67310905456543
2017-03-20,DBC,12.664654731750488
2017-03-21,DBC,12.597020149230957
2017-03-22,DBC,12.588565826416016
2017-03-23,DBC,12.563201904296875
2017-03-24,DBC,12.605473518371582
2017-03-27,DBC,12.588565826416016
2017-03-28,DBC,12.664654731750488
2017-03-29,DBC,12.783016204833984
2017-03-30,DBC,12.83374309539795
2017-03-31,DBC,12.85910701751709
2017-04-03,DBC,12.808379173278809
2017-04-04,DBC,12.935195922851562
2017-04-05,DBC,12.96055793762207
2017-04-06,DBC,12.994375228881836
2017-04-07,DBC,13.028193473815918
2017-04-10,DBC,13.129645347595215
2017-04-11,DBC,13.155008316040039
2017-04-12,DBC,13.155008316040039
2017-04-13,DBC,13.197281837463379
2017-04-17,DBC,13.12119197845459
2017-04-18,DBC,13.070465087890625
2017-04-19,DBC,12.84219741821289
2017-04-20,DBC,12.791471481323242
2017-04-21,DBC,12.664654731750488
2017-04-24,DBC,12.622383117675781
2017-04-25,DBC,12.681563377380371
2017-04-26,DBC,12.61392879486084
2017-04-27,DBC,12.546294212341309
2017-04-28,DBC,12.512475967407227
2017-05-01,DBC,12.53783893585205
2017-05-02,DBC,12.402569770812988
2017-05-03,DBC,12.351842880249023
2017-05-04,DBC,12.055940628051758
2017-05-05,DBC,12.225027084350586
2017-05-08,DBC,12.174301147460938
2017-05-09,DBC,12.115119934082031
2017-05-10,DBC,12.309571266174316
2017-05-11,DBC,12.360297203063965
2017-05-12,DBC,12.360297203063965
2017-05-15,DBC,12.427932739257812
2017-05-16,DBC,12.444842338562012
2017-05-17,DBC,12.52938461303711
2017-05-18,DBC,12.495567321777344
2017-05-19,DBC,12.740744590759277
2017-05-22,DBC,12.825288772583008
2017-05-23,DBC,12.783016204833984
2017-05-24,DBC,12.75765323638916
2017-05-25,DBC,12.478658676147461
2017-05-26,DBC,12.57165813446045
2017-05-30,DBC,12.47020435333252
2017-05-31,DBC,12.334935188293457
2017-06-01,DBC,12.250391960144043
2017-06-02,DBC,12.19120979309082
2017-06-05,DBC,12.123575210571289
2017-06-06,DBC,12.208118438720703
2017-06-07,DBC,12.039031028747559
2017-06-08,DBC,12.039031028747559
2017-06-09,DBC,12.10666561126709
2017-06-12,DBC,11.996759414672852
2017-06-13,DBC,12.0474853515625
2017-06-14,DBC,11.836125373840332
2017-06-15,DBC,11.886853218078613
2017-06-16,DBC,11.937579154968262
2017-06-19,DBC,11.861489295959473
2017-06-20,DBC,11.743127822875977
2017-06-21,DBC,11.616312980651855
2017-06-22,DBC,11.633221626281738
2017-06-23,DBC,11.68394660949707
2017-06-26,DBC,11.709311485290527
2017-06-27,DBC,11.844579696655273
2017-06-28,DBC,11.920670509338379
2017-06-29,DBC,11.971396446228027
2017-06-30,DBC,12.216573715209961
2017-07-03,DBC,12.343389511108398
2017-07-05,DBC,12.157391548156738
2017-07-06,DBC,12.165847778320312
2017-07-07,DBC,12.0474853515625
2017-07-10,DBC,12.098212242126465
2017-07-11,DBC,12.216573715209961
2017-07-12,DBC,12.157391548156738
2017-07-13,DBC,12.14893913269043
2017-07-14,DBC,12.28420639038086
2017-07-17,DBC,12.241936683654785
2017-07-18,DBC,12.292662620544434
2017-07-19,DBC,12.402569770812988
2017-07-20,DBC,12.385660171508789
2017-07-21,DBC,12.216573715209961
2017-07-24,DBC,12.241936683654785
2017-07-25,DBC,12.377206802368164
2017-07-26,DBC,12.495567321777344
2017-07-27,DBC,12.57165813446045
2017-07-28,DBC,12.639291763305664
2017-07-31,DBC,12.715381622314453
2017-08-01,DBC,12.57165813446045
2017-08-02,DBC,12.597020149230957
2017-08-03,DBC,12.504022598266602
2017-08-04,DBC,12.52938461303711
2017-08-07,DBC,12.554749488830566
2017-08-08,DBC,12.563201904296875
2017-08-09,DBC,12.647747993469238
2017-08-10,DBC,12.453295707702637
2017-08-11,DBC,12.495567321777344
2017-08-14,DBC,12.385660171508789
2017-08-15,DBC,12.326480865478516
2017-08-16,DBC,12.292662620544434
2017-08-17,DBC,12.326480865478516
2017-08-18,DBC,12.546294212341309
2017-08-21,DBC,12.394116401672363
2017-08-22,DBC,12.427932739257812
2017-08-23,DBC,12.53783893585205
2017-08-24,DBC,12.52938461303711
2017-08-25,DBC,12.504022598266602
2017-08-28,DBC,12.512475967407227
2017-08-29,DBC,12.512475967407227
2017-08-30,DBC,12.419478416442871
2017-08-31,DBC,12.766108512878418
2017-09-01,DBC,12.783016204833984
2017-09-05,DBC,12.808379173278809
2017-09-06,DBC,12.935195922851562
2017-09-07,DBC,12.926739692687988
2017-09-08,DBC,12.783016204833984
2017-09-11,DBC,12.808379173278809
2017-09-12,DBC,12.84219741821289
2017-09-13,DBC,12.90137767791748
2017-09-14,DBC,12.909831047058105
2017-09-15,DBC,12.969013214111328
2017-09-18,DBC,12.952104568481445
2017-09-19,DBC,12.926739692687988
2017-09-20,DBC,13.03664779663086
2017-09-21,DBC,12.985920906066895
2017-09-22,DBC,13.03664779663086
2017-09-25,DBC,13.256462097167969
2017-09-26,DBC,13.138100624084473
2017-09-27,DBC,13.087373733520508
2017-09-28,DBC,13.087373733520508
2017-09-29,DBC,13.019740104675293
2017-10-02,DBC,12.909831047058105
2017-10-03,DBC,12.918285369873047
2017-10-04,DBC,12.935195922851562
2017-10-05,DBC,13.078920364379883
2017-10-06,DBC,12.876015663146973
2017-10-09,DBC,12.884468078613281
2017-10-10,DBC,13.03664779663086
2017-10-11,DBC,13.062010765075684
2017-10-12,DBC,13.045103073120117
2017-10-13,DBC,13.171917915344238
2017-10-16,DBC,13.205735206604004
2017-10-17,DBC,13.188827514648438
2017-10-18,DBC,13.18037223815918
2017-10-19,DBC,13.12119197845459
2017-10-20,DBC,13.188827514648438
2017-10-23,DBC,13.188827514648438
2017-10-24,DBC,13.324097633361816
2017-10-25,DBC,13.341005325317383
2017-10-26,DBC,13.400186538696289
2017-10-27,DBC,13.46782112121582
2017-10-30,DBC,13.501639366149902
2017-10-31,DBC,13.535455703735352
2017-11-01,DBC,13.543910026550293
2017-11-02,DBC,13.62845516204834
2017-11-03,DBC,13.712998390197754
2017-11-06,DBC,13.975083351135254
2017-11-07,DBC,13.89054012298584
2017-11-08,DBC,13.8651762008667
2017-11-09,DBC,13.89054012298584
2017-11-10,DBC,13.8651762008667
2017-11-13,DBC,13.822905540466309
2017-11-14,DBC,13.636908531188965
2017-11-15,DBC,13.619999885559082
2017-11-16,DBC,13.577727317810059
2017-11-17,DBC,13.797541618347168
2017-11-20,DBC,13.68763542175293
2017-11-21,DBC,13.780631065368652
2017-11-22,DBC,13.856720924377441
2017-11-24,DBC,13.898995399475098
2017-11-27,DBC,13.873631477355957
2017-11-28,DBC,13.81445026397705
2017-11-29,DBC,13.721451759338379
2017-11-30,DBC,13.662272453308105
